Zip Code,City,State,Metro,County Name,Price,Earthquake Grants,Fire Grants,Flood Grants,Hurricane Grants,Mud/Landslide Grants,Other Grants,Severe Storm Grants,Tornado Grants,Earthquake Events,Fire Events,Flood Events,Hurricane Events,Mud/Landslide Events,Other Events,Severe Storm Events,Tornado Events
14420,Sweden,NY,Rochester,Monroe,139900,,,402440.53,893034.95,,,11948219.26,,,,47,72,,,201,
98282,Camano Island,WA,Oak Harbor,Island,449725,,,1084341.27,,3015699.63,,1044292.11,,,,41,,31,,46,
49010,Allegan,MI,Holland,Allegan,147000,,,,,,,4463621.01,,,,,,,,43,
14468,Parma,NY,Rochester,Monroe,204580,,,402440.53,773601.7,,,11701587.59,,,,47,43,,,177,
54017,New Richmond,WI,Minneapolis-St Paul,Saint Croix,260000,,,6482.44,5648953.47,,,21557356.27,3678183.99,,,8,50,,,291,9
45895,Wapakoneta,OH,Wapakoneta,Auglaize,132000,,,4753285.76,157941.74,,,46872358.94,,,,79,12,,,440,
44833,Galion,OH,Bucyrus,Crawford,64900,,932702.19,22407625.33,9452570.93,,,22113657.04,,,4,142,42,,,402,
19440,Hatfield,PA,Philadelphia,Montgomery,314070,,197137.33,19029642.82,33219067.02,,,12201556.48,,,8,240,409,,,161,
30824,Thomson,GA,Augusta,McDuffie,149900,,,21212372,5635719.02,,,28894558.15,,,,52,181,,,158,
73142,Oklahoma City,OK,Oklahoma City,Oklahoma,299375,,762981.49,,,,,6726079.24,6679355.49,,11,,,,,173,116
89027,Mesquite,NV,Las Vegas,Clark,249450,,,44330.81,,,,5038162.82,,,,2,,,,79,
72801,Russellville,AR,Russellville,Pope,115000,,,,,,,1828114.05,65510.37,,,,,,,21,3
76574,Taylor,TX,Austin,Williamson,214992.5,,1599454.65,516476.41,,,,27344803.51,,,20,23,,,,180,
30548,Hoschton,GA,Jefferson,Jackson,334500,,,132198.46,8466487.89,,,24937372.89,,,,22,44,,,286,
71104,Shreveport,LA,Shreveport,Caddo,134900,,,5851708.58,,,,,,,,55,,,,,
12054,Bethlehem,NY,Albany,Albany,309900,,,,3327914.17,,,,,,,,78,,,,
49008,Kalamazoo,MI,Kalamazoo,Kalamazoo,141000,,,,,,,,,,,,,,,,
63084,Union,MO,St. Louis,Franklin,155500,,,1721692.51,1963389.54,,,11715365.26,,,,19,65,,,168,
79110,Amarillo,TX,Amarillo,Potter,125000,,,,,,,,,,,,,,,,
06820,Darien,CT,Stamford,Fairfield,1750000,,,143573.1,67623157.18,,,1943566.71,,,,10,244,,,73,
08260,North Wildwood,NJ,Ocean City,Cape May,299900,,,,35843083.85,,,3170985.32,,,,,174,,,56,
33525,Dade City,FL,Tampa,Pasco,282400,,,,1461911.35,,,8088345.12,,,,,31,,,65,
64064,Lees Summit,MO,Kansas City,Jackson,348436,,,132198.46,8466487.89,,,10366164.45,,,,22,44,,,216,
08077,Cinnaminson,NJ,Philadelphia,Burlington,237500,,,,8466623.49,,,603965.77,,,,,211,,,40,
18902,Buckingham,PA,Philadelphia,Bucks,547500,,,1829291.46,4099379.57,,,,,,,63,105,,,,
01913, Amesbury,MA,Boston,Essex,329000,,,,36778957.95,,,9369358.12,,,,,312,,,171,
71115,Shreveport,LA,Shreveport,Caddo,219900,,,6030166.35,,,,,,,,62,,,,,
84720,Cedar City,UT,Cedar City,Iron,259900,,,7217070.8,22131919.88,,,25638792.1,240346.92,,,39,172,,,383,6
40962,Manchester,KY,,Clay,94900,,,11732037.29,8466487.89,,,28254682.69,,,,116,44,,,461,
43056,Heath,OH,Columbus,Licking,174950,,,,,,,,,,,,,,,,
44089,Vermilion,OH,Cleveland,Lorain,179900,,,,,,,1199053.13,,,,,,,,54,
33316,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,725000,,,,,,,,,,,,,,,,
24210,Abingdon,VA,Kingsport,Washington,192300,,,7217070.8,22131919.88,,,25202378.25,240346.92,,,39,172,,,356,6
57110,Sioux Falls,SD,Sioux Falls,Minnehaha,329900,,,,,,,,,,,,,,,,
24450,Lexington,VA,,Rockbridge,279900,,,,,,,,,,,,,,,,
29492,Charleston,SC,Charleston,Charleston,539097.5,,,3982749.97,818430.02,,,,,,,47,36,,,,
75402,Greenville,TX,Dallas-Fort Worth,Hunt,204900,,,,,,,,,,,,,,,,
17070,New Cumberland,PA,Harrisburg,Cumberland,211870.5,,,10742112.21,21531476.25,,,4408453.76,,,,121,197,,,78,
08550,West Windsor,NJ,Trenton,Mercer,729000,,,,7744379.86,,,5897435.49,,,,,197,,,160,
95422,Clearlake,CA,Clearlake,Lake,160000,,14777270.81,3728291.51,,,,64085981.68,,,76,75,,,,251,
37354,Madisonville,TN,,Monroe,149700,,,402440.53,773601.7,,,12401932.97,,,,47,43,,,198,
76301,Wichita Falls,TX,Wichita Falls,Wichita,56500,,,,,,,260736.08,,,,,,,,11,
48082,Saint Clair Shores,MI,Detroit,Macomb,139900,,,14939660.4,,,,,,,,120,,,,,
84032,Heber City,UT,Heber,Wasatch,639900,,,,,,,,,,,,,,,,
92532,Lake Elsinore,CA,Riverside,Riverside,398450,,320645.73,,,,,,,,60,,,,,,
06226,Willimantic,CT,Worcester,Windham,129900,,,,5995031.3,,,489581.46,,,,,167,,,37,
88130,Portales,NM,Portales,Roosevelt,153450,,,,,,,3400,,,,,,,,1,
07407,Elmwood Park,NJ,New York,Bergen,349900,,,,77003811.88,,,1725637.77,,,,,421,,,101,
44132,Euclid,OH,Cleveland,Cuyahoga,70000,,14777270.81,3728291.51,,,,64085981.68,,,76,75,,,,251,
46816,Fort Wayne,IN,Fort Wayne,Allen,104950,,,,,,,565975.15,,,,,,,,59,
11417,New York,NY,New York,Queens,558888,,,,1282920352,,,,,,,,1135,,,,
08505,Bordentown,NJ,Philadelphia,Burlington,234900,,,,8466623.49,,,603965.77,,,,,211,,,40,
48386,White Lake,MI,Detroit,Oakland,249000,,,27288921.91,,,,,,,,147,,,,,
72022,Bryant,AR,Little Rock,Saline,209900,,,,,,,3295749.7,,,,,,,,55,
53714,Madison,WI,Madison,Dane,209900,,,,,,,3614176.85,,,,,,,,71,
37813,Morristown,TN,Morristown,Hamblen,114900,,,11159830.25,57240310.63,,,68571322.18,,,,115,141,,,604,
35071,Gardendale,AL,Birmingham,Jefferson,224900,,,11159830.25,57240310.63,,,68571322.18,,,,115,141,,,604,
02747,Dartmouth,MA,Providence,Bristol,379900,,,,,,,20190900.93,,,,,,,,138,
23325,Chesapeake,VA,Virginia Beach,Chesapeake City,205000,,,,,,,,,,,,,,,,
10509,Southeast,NY,New York,Putnam,349900,,,138709,18648552.23,,,497796.93,,,,9,428,,,28,
35040,Calera,AL,Birmingham,Shelby,174900,,,246413.92,157941.74,,,40238005.9,,,,10,12,,,315,
27317,Randleman,NC,Greensboro,Randolph,154900,,,,,,,3535665.81,,,,,,,,59,
49401,Allendale,MI,Grand Rapids,Ottawa,252400,,,,,,,2379098.17,,,,,,,,18,
06804,Brookfield,CT,Stamford,Fairfield,399450,,,143573.1,68399765.95,,,1943566.71,,,,10,298,,,73,
17745,Lock Haven,PA,Lock Haven,Clinton,172000,,,9653654.82,1426801.97,,,266364.98,,,,40,41,,,13,
16701,Bradford,PA,Bradford,McKean,75000,,,,,,,,,,,,,,,,
70053,Gretna,LA,New Orleans,Jefferson,144500,,,,69518893.62,,,,,,,,436,,,,
82072,Laramie,WY,Laramie,Albany,272500,,,,3327914.17,,,,,,,,78,,,,
60805,Evergreen Park,IL,Chicago,Cook,189900,,,172169402.5,,,,487306063.1,,,,405,,,,935,
05301,Brattleboro,VT,,Windham,240000,,,,5857712,,,489581.46,,,,,141,,,37,
17019,Carroll,PA,York,York,264900,,,14127816.61,23215153.47,,,5867762.23,,,,204,211,,,128,
28075,Harrisburg,NC,Charlotte,Cabarrus,370495,,,,,,,,,,,,,,,,
08872,Sayreville,NJ,New York,Middlesex,279900,,,,87262075,,,29368978.73,,,,,406,,,331,
16125,Greenville,PA,Youngstown,Mercer,95000,,,304345.1,7744379.86,,,9256045.38,,,,13,197,,,272,
78644,Lockhart,TX,Austin,Caldwell,228900,,238951.3,,,,,1461295.68,,,6,,,,,20,
63601,Park Hills,MO,Farmington,Saint Francois,78150,,,37645.47,,,,1110516.96,,,,5,,,,39,
14052,East Aurora,NY,Buffalo,Erie,284950,,,,,,,1199053.13,,,,,,,,54,
60585,Plainfield,IL,Chicago,Will,389000,,,8015904.73,,,,1844464.19,165896.74,,,96,,,,65,32
32829,Orlando,FL,Orlando,Orange,265000,1009418.48,5351166.91,5900087.86,178470717.7,,,1475602.49,,22,81,30,315,,,121,
76052,Fort Worth,TX,Dallas-Fort Worth,Tarrant,275053.5,,,,,,,848905.2,,,,,,,,64,
52807,Davenport,IA,Davenport,Scott,290000,,,168433.37,,,,3916760.79,,,,8,,,,91,
92029,Escondido,CA,San Diego,San Diego,765900,,81483289.38,,,,,,,,208,,,,,,
25704,Huntington,WV,Huntington,Cabell,82500,,,128761667,8660431.07,,,7921345.27,60042.8,,,243,80,,,131,3
48098,Troy,MI,Detroit,Oakland,437400,,,27288921.91,,,,,,,,147,,,,,
77568,La Marque,TX,Houston,Galveston,215900,,,,347395527.3,,,56058.23,,,,,288,,,14,
42134,Franklin,KY,,Simpson,157400,,,,,,,904553.4,,,,,,,,72,
02370,Rockland,MA,Boston,Plymouth,329450,,,,,,,16808959.92,,,,,,,,108,
33637,Temple Terrace,FL,Tampa,Hillsborough,179900,,,,122132.98,,,832441.86,,,,,47,,,74,
49090,South Haven,MI,Kalamazoo,Van Buren,312497.5,,,,,,,4463621.01,,,,,,,,43,
80305,Boulder,CO,Boulder,Boulder,799250,,,85961185.7,,,,,,,,84,,,,,
24572,Madison Heights,VA,Lynchburg,Amherst,178900,,,,,,,,,,,,,,,,
78620,Dripping Springs,TX,Austin,Hays,449945,,1351451.95,516476.41,,,,19269851.94,,,14,23,,,,124,
22551,Spotsylvania,VA,Washington,Spotsylvania,399999,4400893.86,5351166.91,5900087.86,178470717.7,,,1475602.49,,47,81,30,315,,,121,
70507,Lafayette,LA,Lafayette,Lafayette,194500,,,32868706.23,4291670.13,,,,,,,58,48,,,,
93907,Salinas,CA,Salinas,Monterey,625000,,,,,,,,,,,,,,,,
18013,Washington,PA,Allentown,Northampton,182400,,,307388.79,1578022.77,,,,,,,20,91,,,,
60164,Northlake,IL,Chicago,Cook,189900,,,172169402.5,,,,487306063.1,,,,405,,,,935,
75407,Princeton,TX,Dallas-Fort Worth,Collin,229900,,,,,,,,,,,,,,,,
92411,San Bernardino,CA,Riverside,San Bernardino,233000,,6698698.06,,,,,,,,142,,,,,,
48342,Pontiac,MI,Detroit,Oakland,52000,,,27288921.91,,,,,,,,147,,,,,
02081,Walpole,MA,Boston,Norfolk,539900,,,,,,,17631869.82,,,,,,,,128,
14615,Rochester,NY,Rochester,Monroe,89900,,,402440.53,773601.7,,,11701587.59,,,,47,43,,,177,
07506,Hawthorne,NJ,New York,Passaic,365000,,,,111891696.4,,,5115659.06,,,,,625,,,150,
93103,Santa Barbara,CA,Santa Maria-Santa Barbara,Santa Barbara,1350000,,7580635.62,,,,,,,,14,,,,,,
28327,Whispering Pines,NC,Pinehurst-Southern Pines,Moore,286131,,,,284061.14,,,,,,,,18,,,,
53115, Delavan,WI,Whitewater,Walworth,169950,,,,,,,473732,,,,,,,,21,
44505,Youngstown,OH,Youngstown,Mahoning,80000,,,,,,,,,,,,,,,,
28574,Richlands,NC,Jacksonville,Onslow,149900,,,185603.59,4528801.35,,,8313974.47,,,,12,139,,,94,
32609,Gainesville,FL,Gainesville,Alachua,129500,,,,,,,161582.64,,,,,,,,23,
06385,Waterford,CT,New London,New London,249900,,,,4938343.13,,,6892120.82,,,,,126,,,77,
35763,Owens Cross Roads,AL,Huntsville,Madison,300900,,,117981.76,158602.07,,,24847361.56,,,,5,7,,,269,
70578,Rayne,LA,Lafayette,Acadia,156000,,,49025141.51,14673366.87,,,,,,,110,200,,,,
75951,Jasper,TX,,Jasper,139900,,,1215765.31,3455680.23,,,54279232.3,58806.31,,,30,58,,,167,2
96746,Kapaa,HI,Kapaa,Kauai,625000,,,,,,,,,,,,,,,,
55309,Big Lake,MN,Minneapolis-St Paul,Sherburne,238450,,,,,,,,,,,,,,,,
74019,Claremore,OK,Tulsa,Rogers,209900,,,,,,,29047.25,,,,,,,,8,
59106,Billings,MT,Billings,Yellowstone,365000,,,,,,,806051.65,,,,,,,,21,
05641,Barre,VT,Barre,Washington,167000,1009418.48,5351166.91,13117158.66,200602637.6,,,26677980.74,240346.92,22,81,69,487,,,477,6
85118,Gold Canyon,AZ,Phoenix,Pinal,339000,,,,,,,,,,,,,,,,
53190, Whitewater,WI,Whitewater,Walworth,259900,,,11159830.25,57240310.63,,,72448670.52,,,,115,141,,,651,
34242,Siesta Key,FL,North Port-Sarasota-Bradenton,Sarasota,799850,,,,,,,351361.07,,,,,,,,36,
45410,Dayton,OH,Dayton,Montgomery,60000,,197137.33,17200351.36,29119687.45,,,12201556.48,,,8,177,304,,,161,
48879,Saint Johns,MI,Lansing,Clinton,137450,,,,1426801.97,,,266364.98,,,,,41,,,13,
28779,Sylva,NC,Cullowhee,Jackson,230000,,,132198.46,8466487.89,,,17553978.73,,,,22,44,,,257,
46992,Wabash,IN,Wabash,Wabash,84500,,,,,,,134270.36,32400,,,,,,,3,1
11783,Seaford,NY,New York,Nassau,509990,,,,1437128239,,,1458171,,,,,716,,,19,
50036,Boone,IA,Boone,Boone,132450,,,,,,,10757969.88,,,,,,,,224,
01550, Southbridge,MA,Worcester,Worcester,182500,,,,,,,1446700,1035000,,,,,,,41,5
38652,New Albany,MS,,Union,158500,,,5376184.95,45152081.86,,,4456977.06,,,,27,222,,,95,
42164,Scottsville,KY,Bowling Green,Allen,124950,,,,,,,565975.15,,,,,,,,59,
01247,North Adams,MA,Pittsfield,Berkshire,132500,,,1721692.51,7473360.42,,,11715365.26,,,,19,127,,,168,
17801,Sunbury,PA,Sunbury,Northumberland,75950,,,5894867.11,,,,,,,,61,,,,,
37127,Murfreesboro,TN,Nashville,Rutherford,239900,,,,,,,5948672.3,,,,,,,,33,
55391,Wayzata,MN,Minneapolis-St Paul,Hennepin,925000,,,,,,,,,,,,,,,,
18302,East Stroudsburg,PA,East Stroudsburg,Monroe,159900,,,437577.1,2340851.07,,,35310885.08,,,,51,62,,,363,
19512,Colebrookdale,PA,Reading,Berks,172999,,197137.33,18355174.62,29119687.45,,,12201556.48,,,8,244,304,,,161,
08085,Woolwich,NJ,Philadelphia,Gloucester,269900,,,,11837323.52,,,1628287.76,,,,,206,,,56,
14559,Ogden,NY,Rochester,Monroe,209900,,,402440.53,773601.7,,,11701587.59,,,,47,43,,,177,
75209,Dallas,TX,Dallas-Fort Worth,Dallas,849000,,,,,,,2753419.78,,,,,,,,128,
06518,Hamden,CT,New Haven,New Haven,229900,,,,32092297.16,,,827845.94,,,,,196,,,55,
75672,Marshall,TX,Marshall,Harrison,149950,,31173.14,3750145.77,5380909.36,,,3899910.77,,,4,55,94,,,107,
82716,Gillette,WY,Gillette,Campbell,189900,,,,,,,112649.98,,,,,,,,4,
02035, Foxborough,MA,Boston,Norfolk,484900,,,,,,,17631869.82,,,,,,,,128,
41075,Fort Thomas,KY,Cincinnati,Campbell,227450,,,,,,,112649.98,,,,,,,,4,
63074,Saint Ann,MO,St. Louis,Saint Louis,77900,,,2531794.04,,,,10705184.04,,,,105,,,,284,
26330,Bridgeport,WV,Clarksburg,Harrison,275000,,963875.33,5498244.01,15444029.47,,,21537093.96,,,8,74,142,,,398,
14305,Niagara Falls,NY,Buffalo,Niagara,55766,,,,,,,,,,,,,,,,
37771,Lenoir City,TN,Knoxville,Loudon,187450,,,5502878.31,,,,3892679.76,,,,70,,,,95,
74447,Okmulgee,OK,Tulsa,Okmulgee,81900,,,,,,,656596.28,888281.24,,,,,,,32,12
95602,Auburn,CA,Sacramento,Placer,599000,,,,,,,0,,,,,,,,1,
80620,Evans,CO,Greeley,Weld,242500,,,19842180.5,,,,2532512.26,,,,55,,,,33,
02865,Lincoln,RI,Providence,Providence,355000,,,,,,,22308450.68,,,,,,,,126,
07461,Wantage,NJ,New York,Sussex,199900,,,,13319132.01,,,,,,,,137,,,,
05478,Saint Albans,VT,Burlington,Franklin,267500,,,1721692.51,2544210.91,,,13989501.31,,,,19,99,,,205,
07834,Denville,NJ,New York,Morris,399000,,,,38966627.53,,,2498033.1,,,,,318,,,69,
29302,Spartanburg,SC,Spartanburg,Spartanburg,190000,,,198977.1,,,,,,,,25,,,,,
46011,Anderson,IN,Indianapolis,Madison,112500,,,117981.76,158602.07,,,34134023.05,,,,5,7,,,408,
76528,Gatesville,TX,Killeen,Coryell,159000,,,,,,,2536424.08,,,,,,,,8,
35473,Northport,AL,Tuscaloosa,Tuscaloosa,214900,,,,,,,31181036.26,,,,,,,,120,
37932,Knoxville,TN,Knoxville,Knox,324900,,,2276626.61,,,,3825716.8,,,,40,,,,82,
60304,Oak Park,IL,Chicago,Cook,385000,,,172169402.5,,,,487306063.1,,,,405,,,,935,
16301,Oil City,PA,Oil City,Venango,65000,,,,,,,,,,,,,,,,
16508,Erie,PA,Erie,Erie,89900,,,,,,,1199053.13,,,,,,,,54,
78676,Wimberley,TX,Austin,Hays,360000,,,,,,,12321589.93,,,,,,,,45,
36870,Smiths,AL,Auburn,Lee,139900,,,1715777.67,379418.02,,,11165467.92,,,,20,21,,,130,
75094,Murphy,TX,Dallas-Fort Worth,Collin,369000,,,,,,,,,,,,,,,,
44022,Chagrin Falls,OH,Cleveland,Geauga,429995,,,,,,,,,,,,,,,,
44907,Mansfield,OH,Mansfield,Richland,69500,,,20268400.31,,,,2073175.32,,,,100,,,,51,
39429,Columbia,MS,,Marion,109000,,932702.19,1834879.92,9597432.92,,,20389048.61,,,4,29,49,,,269,
23430,Smithfield,VA,Virginia Beach,Isle of Wight,354280.5,,,,,,,,,,,,,,,,
34142,Immokalee,FL,Naples,Collier,294673.5,,,1715777.67,379418.02,,,11263746.9,,,,20,21,,,153,
01904,Lynn,MA,Boston,Essex,374900,,,,36778957.95,,,9369358.12,,,,,312,,,171,
67205,Wichita,KS,Wichita,Sedgwick,299939.5,,,,,,,,,,,,,,,,
34996,Stuart,FL,Port St. Lucie,Martin,409900,,,,765031.06,,,1877775.71,,,,,34,,,42,
98942,Selah,WA,Yakima,Yakima,307500,,,,,,,,,,,,,,,,
64157,Kansas City,MO,Kansas City,Jackson,335000,,,9455410.68,8466487.89,,,22571062.07,,,,76,44,,,370,
76234,Decatur,TX,Dallas-Fort Worth,Wise,299900,,,,,,,1498518.41,,,,,,,,84,
92082,Valley Center,CA,San Diego,San Diego,739000,,81483289.38,,,,,,,,208,,,,,,
44023,Chagrin Falls,OH,Cleveland,Geauga,379900,,,,,,,,,,,,,,,,
55720,Cloquet,MN,Duluth,Carlton,149900,,,2531794.04,,,,10705184.04,,,,105,,,,284,
70128,New Orleans,LA,New Orleans,Orleans,139750,,,,42383116.35,,,,,,,,335,,,,
23005,Ashland,VA,Richmond,Hanover,394745,,,,,,,,,,,,,,,,
66503,Manhattan,KS,Manhattan,Riley,249200,,,,,,,,,,,,,,,,
01075,South Hadley,MA,Springfield,Hampshire,239000,,,,,,,,,,,,,,,,
36305,Dothan,AL,Dothan,Houston,218350,,60400,,522797.33,,,3629386.48,,,4,,147,,,64,
17033,Hershey,PA,Harrisburg,Dauphin,293500,,,41196516.12,,,,,,,,128,,,,,
07070,Rutherford,NJ,New York,Bergen,537000,,,,111891696.4,,,5115659.06,,,,,625,,,150,
29070,Batesburg-Leesville,SC,Columbia,Lexington,238900,,,5737157.84,,,,,,,,33,,,,,
79336,Levelland,TX,Levelland,Hockley,179900,,,,380881.73,,,,,,,,24,,,,
92585,Menifee,CA,Riverside,Riverside,384900,,320645.73,,,,,,,,60,,,,,,
60140,Pingree Grove,IL,Chicago,Kane,234995,,,5400369.33,,,,27123341.78,,,,140,,,,317,
31005,Bonaire,GA,Warner Robins,Houston,239500,,60400,,522797.33,,,2603827.28,,,4,,147,,,47,
40228,Louisville,KY,Louisville/Jefferson County,Jefferson,174500,,,11159830.25,57240310.63,,,68571322.18,,,,115,141,,,604,
62035,Godfrey,IL,St. Louis,Madison,165000,,,117981.76,158602.07,,,24950643.52,,,,5,7,,,277,
63775,Perryville,MO,,Perry,149450,,,1617733.63,,,,7053683.98,,,,39,,,,183,
78617,Austin,TX,Austin,Travis,200000,,30482900.35,1716525.94,,,,8962857.24,,,45,35,,,,107,
85262,Scottsdale,AZ,Phoenix,Maricopa,950000,,,,,,,,,,,,,,,,
47725,Evansville,IN,Evansville,Vanderburgh,239900,,,,,,,2811701.67,,,,,,,,50,
84054,North Salt Lake,UT,Ogden,Davis,359900,,,,,,,190516.58,,,,,,,,8,
59840,Hamilton,MT,,Ravalli,385750,,,,,,,,,,,,,,,,
98332,Gig Harbor,WA,Seattle,Pierce,635425,,,2184506.78,,,,471621.9,,,,86,,,,14,
29536,Dillon,SC,,Dillon,101250,,,,2344975.72,,,,,,,,22,,,,
83338,Jerome,ID,Twin Falls,Jerome,191950,,,,,,,,,,,,,,,,
12831,Wilton,NY,Albany,Saratoga,349000,,,,2085324.05,,,,,,,,39,,,,
34420,Belleview,FL,Ocala,Marion,156900,,932702.19,1834879.92,9452570.93,,,16681871.83,,,4,29,42,,,239,
03063,Nashua,NH,Manchester,Hillsborough,272400,,,,122132.98,,,832441.86,,,,,47,,,74,
60404,Shorewood,IL,Chicago,Will,288593,,,6260751.75,,,,1793859,165896.74,,,75,,,,62,32
48820,Dewitt,MI,Lansing,Clinton,272900,,,,1426801.97,,,266364.98,,,,,41,,,13,
02719,Fairhaven,MA,Providence,Bristol,292900,,,,,,,20190900.93,,,,,,,,138,
54868,Rice Lake,WI,,Barron,170950,,30200,,319116.91,,,366379.34,,,4,,23,,,10,
16323,Franklin,PA,Oil City,Venango,97500,,,,,,,,,,,,,,,,
33598,Wimauma,FL,Tampa,Hillsborough,228640,,,,635503.02,,,1682446.38,,,,,63,,,111,
62298,Waterloo,IL,St. Louis,Monroe,230200,,,402440.53,773601.7,,,16111752.13,,,,47,43,,,215,
53718,Madison,WI,Madison,Dane,297500,,,,,,,3614176.85,,,,,,,,71,
92887,Yorba Linda,CA,Los Angeles-Long Beach-Anaheim,Orange,949000,1009418.48,5351166.91,5900087.86,178470717.7,,,1475602.49,,22,81,30,315,,,121,
48072,Berkley,MI,Detroit,Oakland,220000,,,27288921.91,,,,,,,,147,,,,,
92501,Riverside,CA,Riverside,Riverside,345000,,320645.73,,,,,,,,60,,,,,,
37204,Nashville,TN,Nashville,Davidson,719500,,,,,,,162424745,,,,,,,,146,
99516,Anchorage,AK,Anchorage,Anchorage,521600,,,,,,,,,,,,,,,,
45504,Springfield,OH,Springfield,Clark,114900,,,44330.81,,,,5038162.82,,,,2,,,,79,
62656,Lincoln,IL,Lincoln,Logan,88500,,,4506871.84,,,,6750996.41,,,,69,,,,89,
18436,Salem,PA,,Wayne,159000,,,128796803.6,10227680.44,,,31449604.31,60042.8,,,247,99,,,302,3
84025,Farmington,UT,Ogden,Davis,437332.5,,,,,,,190516.58,,,,,,,,8,
45640,Jackson,OH,Jackson,Jackson,149900,,,132198.46,8466487.89,,,10366164.45,,,,22,44,,,216,
76111,Fort Worth,TX,Dallas-Fort Worth,Tarrant,181400,,,,,,,,,,,,,,,,
42728,Columbia,KY,,Adair,139900,,,,610549.18,,,5132005.92,,,,,6,,,151,
06515,New Haven,CT,New Haven,New Haven,212000,,,,32092297.16,,,827845.94,,,,,196,,,55,
15904,Richland,PA,Johnstown,Cambria,129900,,,,,,,,,,,,,,,,
15501,Somerset,PA,Somerset,Somerset,124900,,,,31053019.35,,,1361922.97,,,,,255,,,48,
18337,Dingman,PA,New York,Pike,179450,,,35136.57,1567249.37,,,23609297.49,,,,4,19,,,186,
27576,Selma,NC,Raleigh,Johnston,142200,,,,2089009.46,,,2616931.35,,,,,43,,,37,
71923,Arkadelphia,AR,Arkadelphia,Clark,139685,,,44330.81,,,,8008131.19,,,,2,,,,222,
50325,Clive,IA,Des Moines,Polk,369000,,,6482.44,5648953.47,,,24310776.05,3678183.99,,,8,50,,,419,9
71953,Mena,AR,,Polk,129900,,,174915.81,5648953.47,,,25474117.06,3678183.99,,,16,50,,,382,9
38261,Union City,TN,Union City,Obion,124900,,,,,,,142490.35,,,,,,,,19,
46356,Lowell,IN,Chicago,Lake,226900,,14777270.81,3728291.51,,,,64085981.68,,,76,75,,,,251,
06468,Monroe,CT,Stamford,Fairfield,399900,,,143573.1,67623157.18,,,1943566.71,,,,10,244,,,73,
91384,Castaic,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,552450,,27406651.26,,,,,,,,273,,,,,,
61520,Canton,IL,Canton,Fulton,79250,,,4847551.1,,,,17398346.98,,,,74,,,,230,
36618,Mobile,AL,Mobile,Mobile,118900,,,,,,,10286689.59,,,,,,,,77,
11581,Valley Stream,NY,New York,Nassau,496500,,,,1437128239,,,1458171,,,,,716,,,19,
06517,Hamden,CT,New Haven,New Haven,234702.5,,,,32092297.16,,,827845.94,,,,,196,,,55,
46135,Greencastle,IN,Indianapolis,Putnam,127950,,,138709,3406319.25,,,709788.82,,,,9,76,,,40,
84737,Hurricane,UT,St. George,Washington,294900,,,7217070.8,22131919.88,,,25638792.1,240346.92,,,39,172,,,383,6
48084,Troy,MI,Detroit,Oakland,314900,,,27288921.91,,,,,,,,147,,,,,
47112,Corydon,IN,Louisville/Jefferson County,Harrison,182400,,31173.14,3663364.09,5380909.36,,,3277496.15,,,4,45,94,,,85,
76058,Joshua,TX,Dallas-Fort Worth,Johnson,237500,,,107764.77,,,,39635982.14,,,,4,,,,197,
48043,Mount Clemens,MI,Detroit,Macomb,99500,,,14939660.4,,,,,,,,120,,,,,
07081,Springfield,NJ,New York,Union,465000,,,5376184.95,45152081.86,,,4287490.43,,,,27,222,,,83,
60542,North Aurora,IL,Chicago,Kane,271450,,,2836737.55,,,,1574059.17,,,,52,,,,46,
07020,Edgewater,NJ,New York,Bergen,854400,,,,77003811.88,,,1725637.77,,,,,421,,,101,
21050,Forest Hill,MD,Baltimore,Harford,442520.5,,,,,,,,,,,,,,,,
40212,Louisville,KY,Louisville/Jefferson County,Jefferson,35000,,,11159830.25,57240310.63,,,68571322.18,,,,115,141,,,604,
87301,Gallup,NM,Gallup,McKinley,133500,,,,,,,,,,,,,,,,
74344,Grove,OK,,Delaware,225000,,,807646.45,8015365.48,,,11770222.09,,,,64,194,,,112,
78724,Austin,TX,Austin,Travis,224000,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
97051,Saint Helens,OR,Portland,Columbia,287450,,,17065641.49,486122.3,,,24398955.8,,,,32,43,,,81,
37642,Church Hill,TN,Kingsport,Hawkins,149000,,,,,,,,,,,,,,,,
39773,West Point,MS,,Clay,119900,,,9725652.75,773601.7,,,23906485.21,,,,101,43,,,331,
19703,Claymont,DE,Philadelphia,New Castle,197000,,,,,,,,,,,,,,,,
27282,High Point,NC,,Guilford,210000,,,,,,,,,,,,,,,,
53228,Greenfield,WI,Milwaukee,Milwaukee,184900,,,,,,,101923668.1,,,,,,,,325,
48625,Harrison,MI,,Clare,59900,,,,,,,,,,,,,,,,
64029,Grain Valley,MO,Kansas City,Jackson,249000,,,132198.46,8466487.89,,,10366164.45,,,,22,44,,,216,
77303,Conroe,TX,Houston,Montgomery,255000,,197137.33,17200351.36,29119687.45,,,12201556.48,,,8,177,304,,,161,
01721,Ashland,MA,Boston,Middlesex,415000,,,,87262075,,,29368978.73,,,,,406,,,331,
90603,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,598888,,27406651.26,,,,,,,,273,,,,,,
